image_id,vehicle_count,pedestrian_count,cyclist_count,target_count,ignored_count,original_annotation_count,contains_vehicle,contains_pedestrian,contains_cyclist,presence_signature,density_group,stratification_group,split
000303,3,4,0,7,2,9,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
000304,1,0,0,1,1,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
000305,5,0,0,5,1,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
000306,2,0,1,3,4,7,True,False,True,V1_P0_C1,low,V1_P0_C1__low,val
000307,2,0,2,4,3,7,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,train
000308,2,2,1,5,5,10,True,True,True,V1_P1_C1,medium,V1_P1_C1__medium,train
000309,4,0,0,4,1,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
000310,9,0,1,10,2,12,True,False,True,V1_P0_C1,high,V1_P0_C1__high,train
000311,7,3,0,10,1,11,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
000312,4,1,0,5,1,6,True,True,False,V1_P1_C0,medium,V1_P1_C0__medium,train
000313,1,0,0,1,6,7,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000314,4,0,0,4,3,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
000315,3,0,0,3,1,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000316,11,1,0,12,0,12,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
000317,0,6,4,10,4,14,False,True,True,V0_P1_C1,high,V0_P1_C1__high,train
000318,5,0,0,5,2,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
000319,4,0,0,4,0,4,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
000320,4,0,1,5,2,7,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,train
000321,4,0,0,4,1,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
000322,2,0,0,2,1,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000323,6,0,0,6,1,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
000324,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,val
000325,7,0,1,8,0,8,True,False,True,V1_P0_C1,high,V1_P0_C1__high,train
000326,2,0,0,2,3,5,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000327,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
000328,10,0,1,11,0,11,True,False,True,V1_P0_C1,high,V1_P0_C1__high,train
000329,2,1,0,3,5,8,True,True,False,V1_P1_C0,low,V1_P1_C0__low,val
000330,9,1,0,10,0,10,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
000331,2,0,1,3,0,3,True,False,True,V1_P0_C1,low,V1_P0_C1__low,train
000332,1,11,0,12,1,13,True,True,False,V1_P1_C0,high,V1_P1_C0__high,val
000333,3,0,1,4,2,6,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,train
000334,2,0,0,2,1,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000335,6,0,1,7,1,8,True,False,True,V1_P0_C1,high,V1_P0_C1__high,train
000336,3,10,0,13,3,16,True,True,False,V1_P1_C0,high,V1_P1_C0__high,val
000337,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
000338,8,0,0,8,1,9,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
000339,9,1,1,11,3,14,True,True,True,V1_P1_C1,high,V1_P1_C1__high,train
000340,4,0,0,4,3,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
000341,1,6,0,7,2,9,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
000342,0,4,0,4,5,9,False,True,False,V0_P1_C0,medium,V0_P1_C0__medium,train
000343,4,0,0,4,2,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
000344,5,0,0,5,2,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
000345,6,0,0,6,1,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
000346,9,0,0,9,3,12,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
000347,2,0,2,4,2,6,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,val
000348,9,1,0,10,0,10,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
000349,3,0,0,3,1,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000350,9,0,0,9,3,12,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
000351,8,0,0,8,1,9,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
000352,11,0,0,11,1,12,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
000353,2,0,0,2,0,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000354,5,0,1,6,4,10,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,train
000355,3,0,0,3,1,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000356,8,0,0,8,2,10,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
000357,10,0,0,10,1,11,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
000358,4,0,0,4,2,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
000359,3,0,0,3,5,8,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000360,4,0,1,5,1,6,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,train
000361,7,0,0,7,5,12,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
000362,8,0,2,10,4,14,True,False,True,V1_P0_C1,high,V1_P0_C1__high,train
000363,4,0,0,4,3,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
000364,0,3,0,3,3,6,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
000365,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
000366,2,2,2,6,4,10,True,True,True,V1_P1_C1,medium,V1_P1_C1__medium,train
000367,1,0,0,1,4,5,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000368,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
000369,13,0,0,13,2,15,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
000370,9,0,0,9,0,9,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
000371,11,1,0,12,1,13,True,True,False,V1_P1_C0,high,V1_P1_C0__high,val
000372,3,0,0,3,4,7,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000373,5,0,0,5,1,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
000374,5,0,0,5,2,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
000375,1,0,0,1,2,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
000376,3,0,1,4,3,7,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,val
000377,5,0,0,5,2,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
000378,3,0,0,3,1,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000379,3,0,1,4,3,7,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,train
000380,6,2,1,9,2,11,True,True,True,V1_P1_C1,high,V1_P1_C1__high,train
000381,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
000382,7,0,1,8,1,9,True,False,True,V1_P0_C1,high,V1_P0_C1__high,train
000383,3,6,3,12,1,13,True,True,True,V1_P1_C1,high,V1_P1_C1__high,val
000384,4,12,0,16,1,17,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
000385,5,0,0,5,3,8,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
000386,9,0,0,9,0,9,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
000387,4,0,0,4,1,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
000388,2,0,0,2,2,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000389,9,0,0,9,0,9,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
000390,2,0,0,2,0,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000391,4,0,0,4,2,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
000392,11,0,0,11,4,15,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
000393,9,0,0,9,3,12,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
000394,2,1,0,3,6,9,True,True,False,V1_P1_C0,low,V1_P1_C0__low,train
000395,12,0,0,12,2,14,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
000396,2,0,0,2,0,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
000397,6,1,0,7,9,16,True,True,False,V1_P1_C0,high,V1_P1_C0__high,val
000398,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
000399,3,0,0,3,1,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000400,5,0,0,5,2,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
000401,7,3,0,10,1,11,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
000402,4,0,0,4,3,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
000403,5,0,0,5,3,8,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
000404,12,0,0,12,1,13,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
000405,6,0,0,6,3,9,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
000406,1,0,0,1,1,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000407,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
000408,7,0,1,8,1,9,True,False,True,V1_P0_C1,high,V1_P0_C1__high,train
000409,2,0,1,3,0,3,True,False,True,V1_P0_C1,low,V1_P0_C1__low,train
000410,7,0,0,7,1,8,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
000411,2,0,0,2,1,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000412,3,4,0,7,1,8,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
000413,3,0,0,3,3,6,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000414,1,0,0,1,0,1,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000415,11,0,0,11,2,13,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
000416,2,0,0,2,2,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000417,2,0,0,2,9,11,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000418,3,0,0,3,2,5,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
000419,3,0,0,3,0,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000420,5,0,0,5,0,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
000421,7,0,0,7,2,9,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
000422,1,6,1,8,1,9,True,True,True,V1_P1_C1,high,V1_P1_C1__high,train
000423,13,1,0,14,1,15,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
000424,7,0,1,8,7,15,True,False,True,V1_P0_C1,high,V1_P0_C1__high,train
000425,7,0,0,7,8,15,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
000426,4,0,0,4,3,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
000427,7,0,0,7,4,11,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
000428,1,3,0,4,2,6,True,True,False,V1_P1_C0,medium,V1_P1_C0__medium,train
000429,10,0,0,10,2,12,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
000430,4,0,0,4,2,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
000431,2,0,0,2,5,7,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
000432,15,0,0,15,1,16,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
000433,4,0,0,4,3,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
000434,1,0,0,1,0,1,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000435,4,0,1,5,0,5,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,train
000436,8,3,0,11,2,13,True,True,False,V1_P1_C0,high,V1_P1_C0__high,val
000437,2,0,0,2,1,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000438,2,0,0,2,4,6,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000439,7,0,0,7,2,9,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
000440,2,0,0,2,6,8,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000441,7,0,0,7,6,13,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
000442,6,1,0,7,5,12,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
000443,8,0,0,8,3,11,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
000444,1,0,0,1,1,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000445,16,1,0,17,1,18,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
000446,1,0,1,2,1,3,True,False,True,V1_P0_C1,low,V1_P0_C1__low,train
000447,6,0,0,6,2,8,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
000448,2,2,3,7,3,10,True,True,True,V1_P1_C1,high,V1_P1_C1__high,train
000449,5,0,1,6,4,10,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,train
000450,3,0,0,3,1,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000451,2,0,0,2,1,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000452,3,0,0,3,5,8,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000453,4,0,1,5,3,8,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,val
000454,3,0,0,3,2,5,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000455,8,0,0,8,2,10,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
000456,2,0,0,2,1,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000457,3,0,0,3,1,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000458,5,0,0,5,0,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
000459,4,0,0,4,1,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
000460,1,2,2,5,2,7,True,True,True,V1_P1_C1,medium,V1_P1_C1__medium,train
000461,2,0,1,3,6,9,True,False,True,V1_P0_C1,low,V1_P0_C1__low,train
000462,8,4,0,12,1,13,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
000463,8,0,1,9,1,10,True,False,True,V1_P0_C1,high,V1_P0_C1__high,val
000464,3,3,1,7,0,7,True,True,True,V1_P1_C1,high,V1_P1_C1__high,train
000465,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
000466,3,0,0,3,1,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000467,1,0,0,1,1,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000468,4,0,1,5,4,9,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,train
000469,1,12,0,13,5,18,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
000470,10,0,0,10,7,17,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
000471,7,1,1,9,2,11,True,True,True,V1_P1_C1,high,V1_P1_C1__high,val
000472,6,1,0,7,1,8,True,True,False,V1_P1_C0,high,V1_P1_C0__high,val
000473,1,0,0,1,2,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000474,2,0,0,2,3,5,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000475,8,0,0,8,3,11,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
000476,1,0,0,1,2,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000477,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
000478,4,0,0,4,1,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
000479,5,0,0,5,3,8,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
000480,4,0,0,4,4,8,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
000481,2,0,1,3,3,6,True,False,True,V1_P0_C1,low,V1_P0_C1__low,train
000482,2,0,0,2,2,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000483,9,0,0,9,2,11,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
000484,6,1,0,7,2,9,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
000485,4,0,0,4,3,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
000486,6,2,0,8,2,10,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
000487,0,3,0,3,4,7,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
000488,9,0,0,9,3,12,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
000489,2,0,0,2,3,5,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000490,8,1,0,9,6,15,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
000491,5,0,0,5,2,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
000492,11,0,0,11,0,11,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
000493,4,0,0,4,4,8,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
000494,6,0,0,6,2,8,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
000495,4,0,1,5,2,7,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,train
000496,0,3,0,3,6,9,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
000497,9,0,0,9,3,12,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
000498,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,val
000499,0,1,0,1,2,3,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
000500,14,0,0,14,2,16,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
000501,2,0,1,3,5,8,True,False,True,V1_P0_C1,low,V1_P0_C1__low,train
000502,8,3,0,11,1,12,True,True,False,V1_P1_C0,high,V1_P1_C0__high,val
000503,4,0,0,4,1,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
000504,2,0,0,2,0,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000505,2,1,2,5,2,7,True,True,True,V1_P1_C1,medium,V1_P1_C1__medium,val
000506,4,0,0,4,4,8,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
000507,3,0,0,3,0,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000508,3,0,0,3,1,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000509,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
000510,7,0,0,7,1,8,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
000511,6,0,0,6,3,9,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
000512,2,0,0,2,3,5,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000513,14,0,0,14,0,14,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
000514,1,0,1,2,5,7,True,False,True,V1_P0_C1,low,V1_P0_C1__low,val
000515,9,0,0,9,0,9,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
000516,4,0,0,4,2,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
000517,4,0,0,4,1,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
000518,1,6,2,9,6,15,True,True,True,V1_P1_C1,high,V1_P1_C1__high,train
000519,11,0,1,12,3,15,True,False,True,V1_P0_C1,high,V1_P0_C1__high,val
000520,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
000521,4,0,0,4,3,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
000522,4,4,0,8,2,10,True,True,False,V1_P1_C0,high,V1_P1_C0__high,val
000523,2,0,0,2,3,5,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000524,3,0,0,3,1,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000525,1,0,0,1,1,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
000526,1,0,0,1,1,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000527,7,0,0,7,1,8,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
000528,4,0,1,5,1,6,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,val
000529,4,0,3,7,4,11,True,False,True,V1_P0_C1,high,V1_P0_C1__high,train
000530,1,3,0,4,2,6,True,True,False,V1_P1_C0,medium,V1_P1_C0__medium,train
000531,12,0,0,12,2,14,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
000532,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
000533,1,0,0,1,4,5,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
000534,1,0,0,1,1,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000535,4,12,1,17,1,18,True,True,True,V1_P1_C1,high,V1_P1_C1__high,val
000536,2,0,1,3,0,3,True,False,True,V1_P0_C1,low,V1_P0_C1__low,val
000537,3,0,0,3,0,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000538,1,0,0,1,5,6,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
000539,8,0,0,8,3,11,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
000540,14,0,0,14,1,15,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
000541,7,0,0,7,0,7,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
000542,5,0,0,5,1,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
000543,3,0,0,3,1,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000544,2,0,0,2,7,9,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000545,4,0,0,4,2,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
000546,1,0,0,1,0,1,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
000547,2,0,0,2,0,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000548,5,0,3,8,2,10,True,False,True,V1_P0_C1,high,V1_P0_C1__high,train
000549,7,0,0,7,8,15,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
000550,2,0,0,2,2,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000551,5,0,0,5,2,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
000552,1,0,0,1,1,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
000553,15,1,0,16,0,16,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
000554,8,0,0,8,9,17,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
000555,4,0,0,4,1,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
000556,2,0,0,2,3,5,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000557,6,0,0,6,0,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
000558,9,0,0,9,1,10,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
000559,1,6,2,9,2,11,True,True,True,V1_P1_C1,high,V1_P1_C1__high,train
000560,1,0,1,2,2,4,True,False,True,V1_P0_C1,low,V1_P0_C1__low,train
000561,2,0,0,2,2,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000562,5,0,0,5,3,8,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
000563,1,0,0,1,1,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000564,2,1,0,3,1,4,True,True,False,V1_P1_C0,low,V1_P1_C0__low,train
000565,1,0,0,1,1,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000566,3,0,0,3,1,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000567,5,1,0,6,1,7,True,True,False,V1_P1_C0,medium,V1_P1_C0__medium,train
000568,1,0,0,1,2,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000569,2,0,0,2,5,7,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
000570,1,0,0,1,1,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
000571,1,11,0,12,2,14,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
000572,9,0,0,9,1,10,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
000573,10,0,0,10,6,16,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
000574,1,0,0,1,3,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000575,5,0,1,6,1,7,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,train
000576,3,0,0,3,8,11,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000577,5,0,0,5,1,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
000578,7,0,0,7,2,9,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
000579,12,0,0,12,1,13,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
000580,1,0,0,1,4,5,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000581,1,0,0,1,2,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000582,5,0,0,5,0,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
000583,3,0,1,4,2,6,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,train
000584,1,0,0,1,1,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000585,3,0,1,4,1,5,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,train
000586,13,0,0,13,1,14,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
000587,2,0,0,2,1,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000588,4,0,0,4,3,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
000589,4,0,0,4,2,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
000590,18,0,1,19,1,20,True,False,True,V1_P0_C1,high,V1_P0_C1__high,train
000591,7,0,0,7,2,9,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
000592,7,0,0,7,3,10,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
000593,1,0,0,1,1,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000594,4,0,0,4,2,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
000595,2,2,0,4,5,9,True,True,False,V1_P1_C0,medium,V1_P1_C0__medium,val
000596,1,8,1,10,6,16,True,True,True,V1_P1_C1,high,V1_P1_C1__high,train
000597,12,0,0,12,1,13,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
000598,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
000599,8,1,0,9,2,11,True,True,False,V1_P1_C0,high,V1_P1_C0__high,val
000600,9,0,0,9,0,9,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
000601,4,0,0,4,3,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
000602,1,0,0,1,4,5,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000603,7,0,0,7,2,9,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
000604,1,1,0,2,0,2,True,True,False,V1_P1_C0,low,V1_P1_C0__low,train
000605,4,0,0,4,0,4,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
000606,1,0,0,1,3,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
000607,1,0,0,1,1,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
