global_image_id,canonical_image_key,dataset,partition,experimental_role,source_image_id,source_image_path,source_annotation_path,source_annotation_key,source_calibration_path,source_raw_annotation_path,source_width,source_height,source_extension,output_filename,output_relative_path,target_box_count,vehicle_count,pedestrian_count,cyclist_count,ignored_box_count,is_negative,segment_id,frame_timestamp_micros,camera_name,time_of_day,weather,location,density_group,sampling_rule
77,kitti_000076,KITTI,train,model_training,000076,data/kitti/raw/training/image_2/000076.png,data/kitti/raw/training/label_2/000076.txt,000076,data/kitti/raw/training/calib/000076.txt,data/kitti/raw/training/label_2/000076.txt,1238,374,.png,000076.png,images/kitti/train/000076.png,9,0,8,1,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
78,kitti_000077,KITTI,train,model_training,000077,data/kitti/raw/training/image_2/000077.png,data/kitti/raw/training/label_2/000077.txt,000077,data/kitti/raw/training/calib/000077.txt,data/kitti/raw/training/label_2/000077.txt,1242,375,.png,000077.png,images/kitti/train/000077.png,1,1,0,0,2,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
79,kitti_000078,KITTI,val,in_domain_validation,000078,data/kitti/raw/training/image_2/000078.png,data/kitti/raw/training/label_2/000078.txt,000078,data/kitti/raw/training/calib/000078.txt,data/kitti/raw/training/label_2/000078.txt,1242,375,.png,000078.png,images/kitti/val/000078.png,4,4,0,0,2,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
80,kitti_000079,KITTI,train,model_training,000079,data/kitti/raw/training/image_2/000079.png,data/kitti/raw/training/label_2/000079.txt,000079,data/kitti/raw/training/calib/000079.txt,data/kitti/raw/training/label_2/000079.txt,1242,375,.png,000079.png,images/kitti/train/000079.png,6,6,0,0,4,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
81,kitti_000080,KITTI,val,in_domain_validation,000080,data/kitti/raw/training/image_2/000080.png,data/kitti/raw/training/label_2/000080.txt,000080,data/kitti/raw/training/calib/000080.txt,data/kitti/raw/training/label_2/000080.txt,1242,375,.png,000080.png,images/kitti/val/000080.png,4,4,0,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
82,kitti_000081,KITTI,train,model_training,000081,data/kitti/raw/training/image_2/000081.png,data/kitti/raw/training/label_2/000081.txt,000081,data/kitti/raw/training/calib/000081.txt,data/kitti/raw/training/label_2/000081.txt,1242,375,.png,000081.png,images/kitti/train/000081.png,2,2,0,0,5,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
83,kitti_000082,KITTI,train,model_training,000082,data/kitti/raw/training/image_2/000082.png,data/kitti/raw/training/label_2/000082.txt,000082,data/kitti/raw/training/calib/000082.txt,data/kitti/raw/training/label_2/000082.txt,1242,375,.png,000082.png,images/kitti/train/000082.png,2,2,0,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
84,kitti_000083,KITTI,val,in_domain_validation,000083,data/kitti/raw/training/image_2/000083.png,data/kitti/raw/training/label_2/000083.txt,000083,data/kitti/raw/training/calib/000083.txt,data/kitti/raw/training/label_2/000083.txt,1238,374,.png,000083.png,images/kitti/val/000083.png,6,6,0,0,0,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
85,kitti_000084,KITTI,train,model_training,000084,data/kitti/raw/training/image_2/000084.png,data/kitti/raw/training/label_2/000084.txt,000084,data/kitti/raw/training/calib/000084.txt,data/kitti/raw/training/label_2/000084.txt,1242,375,.png,000084.png,images/kitti/train/000084.png,2,2,0,0,0,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
86,kitti_000085,KITTI,train,model_training,000085,data/kitti/raw/training/image_2/000085.png,data/kitti/raw/training/label_2/000085.txt,000085,data/kitti/raw/training/calib/000085.txt,data/kitti/raw/training/label_2/000085.txt,1242,375,.png,000085.png,images/kitti/train/000085.png,4,2,1,1,2,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
87,kitti_000086,KITTI,val,in_domain_validation,000086,data/kitti/raw/training/image_2/000086.png,data/kitti/raw/training/label_2/000086.txt,000086,data/kitti/raw/training/calib/000086.txt,data/kitti/raw/training/label_2/000086.txt,1242,375,.png,000086.png,images/kitti/val/000086.png,7,7,0,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
88,kitti_000087,KITTI,train,model_training,000087,data/kitti/raw/training/image_2/000087.png,data/kitti/raw/training/label_2/000087.txt,000087,data/kitti/raw/training/calib/000087.txt,data/kitti/raw/training/label_2/000087.txt,1242,375,.png,000087.png,images/kitti/train/000087.png,6,5,1,0,5,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
89,kitti_000088,KITTI,train,model_training,000088,data/kitti/raw/training/image_2/000088.png,data/kitti/raw/training/label_2/000088.txt,000088,data/kitti/raw/training/calib/000088.txt,data/kitti/raw/training/label_2/000088.txt,1242,375,.png,000088.png,images/kitti/train/000088.png,1,1,0,0,4,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
90,kitti_000089,KITTI,train,model_training,000089,data/kitti/raw/training/image_2/000089.png,data/kitti/raw/training/label_2/000089.txt,000089,data/kitti/raw/training/calib/000089.txt,data/kitti/raw/training/label_2/000089.txt,1242,375,.png,000089.png,images/kitti/train/000089.png,6,6,0,0,0,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
91,kitti_000090,KITTI,train,model_training,000090,data/kitti/raw/training/image_2/000090.png,data/kitti/raw/training/label_2/000090.txt,000090,data/kitti/raw/training/calib/000090.txt,data/kitti/raw/training/label_2/000090.txt,1242,375,.png,000090.png,images/kitti/train/000090.png,1,1,0,0,0,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
92,kitti_000091,KITTI,train,model_training,000091,data/kitti/raw/training/image_2/000091.png,data/kitti/raw/training/label_2/000091.txt,000091,data/kitti/raw/training/calib/000091.txt,data/kitti/raw/training/label_2/000091.txt,1242,375,.png,000091.png,images/kitti/train/000091.png,2,1,0,1,4,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
93,kitti_000092,KITTI,val,in_domain_validation,000092,data/kitti/raw/training/image_2/000092.png,data/kitti/raw/training/label_2/000092.txt,000092,data/kitti/raw/training/calib/000092.txt,data/kitti/raw/training/label_2/000092.txt,1242,375,.png,000092.png,images/kitti/val/000092.png,6,6,0,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
94,kitti_000093,KITTI,train,model_training,000093,data/kitti/raw/training/image_2/000093.png,data/kitti/raw/training/label_2/000093.txt,000093,data/kitti/raw/training/calib/000093.txt,data/kitti/raw/training/label_2/000093.txt,1242,375,.png,000093.png,images/kitti/train/000093.png,6,6,0,0,2,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
95,kitti_000094,KITTI,train,model_training,000094,data/kitti/raw/training/image_2/000094.png,data/kitti/raw/training/label_2/000094.txt,000094,data/kitti/raw/training/calib/000094.txt,data/kitti/raw/training/label_2/000094.txt,1242,375,.png,000094.png,images/kitti/train/000094.png,1,1,0,0,0,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
96,kitti_000095,KITTI,train,model_training,000095,data/kitti/raw/training/image_2/000095.png,data/kitti/raw/training/label_2/000095.txt,000095,data/kitti/raw/training/calib/000095.txt,data/kitti/raw/training/label_2/000095.txt,1242,375,.png,000095.png,images/kitti/train/000095.png,15,15,0,0,0,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
97,kitti_000096,KITTI,train,model_training,000096,data/kitti/raw/training/image_2/000096.png,data/kitti/raw/training/label_2/000096.txt,000096,data/kitti/raw/training/calib/000096.txt,data/kitti/raw/training/label_2/000096.txt,1242,375,.png,000096.png,images/kitti/train/000096.png,5,5,0,0,4,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
98,kitti_000097,KITTI,val,in_domain_validation,000097,data/kitti/raw/training/image_2/000097.png,data/kitti/raw/training/label_2/000097.txt,000097,data/kitti/raw/training/calib/000097.txt,data/kitti/raw/training/label_2/000097.txt,1242,375,.png,000097.png,images/kitti/val/000097.png,2,2,0,0,6,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
99,kitti_000098,KITTI,val,in_domain_validation,000098,data/kitti/raw/training/image_2/000098.png,data/kitti/raw/training/label_2/000098.txt,000098,data/kitti/raw/training/calib/000098.txt,data/kitti/raw/training/label_2/000098.txt,1241,376,.png,000098.png,images/kitti/val/000098.png,5,5,0,0,3,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
100,kitti_000099,KITTI,val,in_domain_validation,000099,data/kitti/raw/training/image_2/000099.png,data/kitti/raw/training/label_2/000099.txt,000099,data/kitti/raw/training/calib/000099.txt,data/kitti/raw/training/label_2/000099.txt,1242,375,.png,000099.png,images/kitti/val/000099.png,10,10,0,0,4,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
101,kitti_000100,KITTI,train,model_training,000100,data/kitti/raw/training/image_2/000100.png,data/kitti/raw/training/label_2/000100.txt,000100,data/kitti/raw/training/calib/000100.txt,data/kitti/raw/training/label_2/000100.txt,1242,375,.png,000100.png,images/kitti/train/000100.png,4,2,1,1,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
102,kitti_000101,KITTI,train,model_training,000101,data/kitti/raw/training/image_2/000101.png,data/kitti/raw/training/label_2/000101.txt,000101,data/kitti/raw/training/calib/000101.txt,data/kitti/raw/training/label_2/000101.txt,1242,375,.png,000101.png,images/kitti/train/000101.png,3,3,0,0,4,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
103,kitti_000102,KITTI,train,model_training,000102,data/kitti/raw/training/image_2/000102.png,data/kitti/raw/training/label_2/000102.txt,000102,data/kitti/raw/training/calib/000102.txt,data/kitti/raw/training/label_2/000102.txt,1242,375,.png,000102.png,images/kitti/train/000102.png,2,2,0,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
104,kitti_000103,KITTI,train,model_training,000103,data/kitti/raw/training/image_2/000103.png,data/kitti/raw/training/label_2/000103.txt,000103,data/kitti/raw/training/calib/000103.txt,data/kitti/raw/training/label_2/000103.txt,1224,370,.png,000103.png,images/kitti/train/000103.png,1,0,1,0,0,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
105,kitti_000104,KITTI,train,model_training,000104,data/kitti/raw/training/image_2/000104.png,data/kitti/raw/training/label_2/000104.txt,000104,data/kitti/raw/training/calib/000104.txt,data/kitti/raw/training/label_2/000104.txt,1242,375,.png,000104.png,images/kitti/train/000104.png,7,7,0,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
106,kitti_000105,KITTI,train,model_training,000105,data/kitti/raw/training/image_2/000105.png,data/kitti/raw/training/label_2/000105.txt,000105,data/kitti/raw/training/calib/000105.txt,data/kitti/raw/training/label_2/000105.txt,1242,375,.png,000105.png,images/kitti/train/000105.png,2,1,0,1,5,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
107,kitti_000106,KITTI,train,model_training,000106,data/kitti/raw/training/image_2/000106.png,data/kitti/raw/training/label_2/000106.txt,000106,data/kitti/raw/training/calib/000106.txt,data/kitti/raw/training/label_2/000106.txt,1242,375,.png,000106.png,images/kitti/train/000106.png,4,4,0,0,3,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
108,kitti_000107,KITTI,val,in_domain_validation,000107,data/kitti/raw/training/image_2/000107.png,data/kitti/raw/training/label_2/000107.txt,000107,data/kitti/raw/training/calib/000107.txt,data/kitti/raw/training/label_2/000107.txt,1242,375,.png,000107.png,images/kitti/val/000107.png,7,7,0,0,3,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
109,kitti_000108,KITTI,train,model_training,000108,data/kitti/raw/training/image_2/000108.png,data/kitti/raw/training/label_2/000108.txt,000108,data/kitti/raw/training/calib/000108.txt,data/kitti/raw/training/label_2/000108.txt,1242,375,.png,000108.png,images/kitti/train/000108.png,2,1,0,1,2,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
110,kitti_000109,KITTI,train,model_training,000109,data/kitti/raw/training/image_2/000109.png,data/kitti/raw/training/label_2/000109.txt,000109,data/kitti/raw/training/calib/000109.txt,data/kitti/raw/training/label_2/000109.txt,1224,370,.png,000109.png,images/kitti/train/000109.png,1,0,1,0,0,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
111,kitti_000110,KITTI,train,model_training,000110,data/kitti/raw/training/image_2/000110.png,data/kitti/raw/training/label_2/000110.txt,000110,data/kitti/raw/training/calib/000110.txt,data/kitti/raw/training/label_2/000110.txt,1242,375,.png,000110.png,images/kitti/train/000110.png,12,12,0,0,0,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
112,kitti_000111,KITTI,train,model_training,000111,data/kitti/raw/training/image_2/000111.png,data/kitti/raw/training/label_2/000111.txt,000111,data/kitti/raw/training/calib/000111.txt,data/kitti/raw/training/label_2/000111.txt,1242,375,.png,000111.png,images/kitti/train/000111.png,14,14,0,0,0,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
113,kitti_000112,KITTI,train,model_training,000112,data/kitti/raw/training/image_2/000112.png,data/kitti/raw/training/label_2/000112.txt,000112,data/kitti/raw/training/calib/000112.txt,data/kitti/raw/training/label_2/000112.txt,1242,375,.png,000112.png,images/kitti/train/000112.png,10,10,0,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
114,kitti_000113,KITTI,train,model_training,000113,data/kitti/raw/training/image_2/000113.png,data/kitti/raw/training/label_2/000113.txt,000113,data/kitti/raw/training/calib/000113.txt,data/kitti/raw/training/label_2/000113.txt,1242,375,.png,000113.png,images/kitti/train/000113.png,15,15,0,0,3,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
115,kitti_000114,KITTI,train,model_training,000114,data/kitti/raw/training/image_2/000114.png,data/kitti/raw/training/label_2/000114.txt,000114,data/kitti/raw/training/calib/000114.txt,data/kitti/raw/training/label_2/000114.txt,1242,375,.png,000114.png,images/kitti/train/000114.png,12,10,1,1,2,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
116,kitti_000115,KITTI,train,model_training,000115,data/kitti/raw/training/image_2/000115.png,data/kitti/raw/training/label_2/000115.txt,000115,data/kitti/raw/training/calib/000115.txt,data/kitti/raw/training/label_2/000115.txt,1242,375,.png,000115.png,images/kitti/train/000115.png,1,1,0,0,4,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
117,kitti_000116,KITTI,train,model_training,000116,data/kitti/raw/training/image_2/000116.png,data/kitti/raw/training/label_2/000116.txt,000116,data/kitti/raw/training/calib/000116.txt,data/kitti/raw/training/label_2/000116.txt,1242,375,.png,000116.png,images/kitti/train/000116.png,4,4,0,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
118,kitti_000117,KITTI,train,model_training,000117,data/kitti/raw/training/image_2/000117.png,data/kitti/raw/training/label_2/000117.txt,000117,data/kitti/raw/training/calib/000117.txt,data/kitti/raw/training/label_2/000117.txt,1242,375,.png,000117.png,images/kitti/train/000117.png,8,8,0,0,3,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
119,kitti_000118,KITTI,train,model_training,000118,data/kitti/raw/training/image_2/000118.png,data/kitti/raw/training/label_2/000118.txt,000118,data/kitti/raw/training/calib/000118.txt,data/kitti/raw/training/label_2/000118.txt,1238,374,.png,000118.png,images/kitti/train/000118.png,5,0,5,0,2,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
120,kitti_000119,KITTI,train,model_training,000119,data/kitti/raw/training/image_2/000119.png,data/kitti/raw/training/label_2/000119.txt,000119,data/kitti/raw/training/calib/000119.txt,data/kitti/raw/training/label_2/000119.txt,1242,375,.png,000119.png,images/kitti/train/000119.png,5,4,0,1,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
121,kitti_000120,KITTI,train,model_training,000120,data/kitti/raw/training/image_2/000120.png,data/kitti/raw/training/label_2/000120.txt,000120,data/kitti/raw/training/calib/000120.txt,data/kitti/raw/training/label_2/000120.txt,1242,375,.png,000120.png,images/kitti/train/000120.png,10,10,0,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
122,kitti_000121,KITTI,train,model_training,000121,data/kitti/raw/training/image_2/000121.png,data/kitti/raw/training/label_2/000121.txt,000121,data/kitti/raw/training/calib/000121.txt,data/kitti/raw/training/label_2/000121.txt,1242,375,.png,000121.png,images/kitti/train/000121.png,4,4,0,0,8,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
123,kitti_000122,KITTI,train,model_training,000122,data/kitti/raw/training/image_2/000122.png,data/kitti/raw/training/label_2/000122.txt,000122,data/kitti/raw/training/calib/000122.txt,data/kitti/raw/training/label_2/000122.txt,1242,375,.png,000122.png,images/kitti/train/000122.png,2,1,0,1,2,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
124,kitti_000123,KITTI,train,model_training,000123,data/kitti/raw/training/image_2/000123.png,data/kitti/raw/training/label_2/000123.txt,000123,data/kitti/raw/training/calib/000123.txt,data/kitti/raw/training/label_2/000123.txt,1242,375,.png,000123.png,images/kitti/train/000123.png,1,1,0,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
125,kitti_000124,KITTI,val,in_domain_validation,000124,data/kitti/raw/training/image_2/000124.png,data/kitti/raw/training/label_2/000124.txt,000124,data/kitti/raw/training/calib/000124.txt,data/kitti/raw/training/label_2/000124.txt,1224,370,.png,000124.png,images/kitti/val/000124.png,5,2,2,1,5,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
126,kitti_000125,KITTI,train,model_training,000125,data/kitti/raw/training/image_2/000125.png,data/kitti/raw/training/label_2/000125.txt,000125,data/kitti/raw/training/calib/000125.txt,data/kitti/raw/training/label_2/000125.txt,1242,375,.png,000125.png,images/kitti/train/000125.png,7,7,0,0,2,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
127,kitti_000126,KITTI,train,model_training,000126,data/kitti/raw/training/image_2/000126.png,data/kitti/raw/training/label_2/000126.txt,000126,data/kitti/raw/training/calib/000126.txt,data/kitti/raw/training/label_2/000126.txt,1242,375,.png,000126.png,images/kitti/train/000126.png,2,2,0,0,2,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
128,kitti_000127,KITTI,train,model_training,000127,data/kitti/raw/training/image_2/000127.png,data/kitti/raw/training/label_2/000127.txt,000127,data/kitti/raw/training/calib/000127.txt,data/kitti/raw/training/label_2/000127.txt,1242,375,.png,000127.png,images/kitti/train/000127.png,11,9,1,1,3,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
129,kitti_000128,KITTI,val,in_domain_validation,000128,data/kitti/raw/training/image_2/000128.png,data/kitti/raw/training/label_2/000128.txt,000128,data/kitti/raw/training/calib/000128.txt,data/kitti/raw/training/label_2/000128.txt,1242,375,.png,000128.png,images/kitti/val/000128.png,2,2,0,0,4,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
