image_id,final_segment_number,segment_id,frame_timestamp_micros,camera_id,camera_name,source_front_frame_index,selected_frame_number_in_segment,image_filename,relative_image_path,image_width,image_height,number_of_target_boxes,vehicle_count,pedestrian_count,cyclist_count,time_of_day,weather,location,density_group,sampling_rule
4409585400955983988_3500_470_3520_470_1507165532986381,3,4409585400955983988_3500_470_3520_470,1507165532986381,1,FRONT,45,10,1507165532986381.jpg,images/front/4409585400955983988_3500_470_3520_470/1507165532986381.jpg,1920,1280,0,0,0,0,Dawn/Dusk,sunny,location_phx,low,every_5th_front_frame_starting_at_first
4409585400955983988_3500_470_3520_470_1507165533489865,3,4409585400955983988_3500_470_3520_470,1507165533489865,1,FRONT,50,11,1507165533489865.jpg,images/front/4409585400955983988_3500_470_3520_470/1507165533489865.jpg,1920,1280,1,1,0,0,Dawn/Dusk,sunny,location_phx,low,every_5th_front_frame_starting_at_first
4409585400955983988_3500_470_3520_470_1507165533993794,3,4409585400955983988_3500_470_3520_470,1507165533993794,1,FRONT,55,12,1507165533993794.jpg,images/front/4409585400955983988_3500_470_3520_470/1507165533993794.jpg,1920,1280,4,2,2,0,Dawn/Dusk,sunny,location_phx,low,every_5th_front_frame_starting_at_first
4409585400955983988_3500_470_3520_470_1507165534497677,3,4409585400955983988_3500_470_3520_470,1507165534497677,1,FRONT,60,13,1507165534497677.jpg,images/front/4409585400955983988_3500_470_3520_470/1507165534497677.jpg,1920,1280,5,3,2,0,Dawn/Dusk,sunny,location_phx,low,every_5th_front_frame_starting_at_first
4409585400955983988_3500_470_3520_470_1507165535001227,3,4409585400955983988_3500_470_3520_470,1507165535001227,1,FRONT,65,14,1507165535001227.jpg,images/front/4409585400955983988_3500_470_3520_470/1507165535001227.jpg,1920,1280,16,13,2,1,Dawn/Dusk,sunny,location_phx,low,every_5th_front_frame_starting_at_first
4409585400955983988_3500_470_3520_470_1507165535504048,3,4409585400955983988_3500_470_3520_470,1507165535504048,1,FRONT,70,15,1507165535504048.jpg,images/front/4409585400955983988_3500_470_3520_470/1507165535504048.jpg,1920,1280,15,12,2,1,Dawn/Dusk,sunny,location_phx,low,every_5th_front_frame_starting_at_first
4409585400955983988_3500_470_3520_470_1507165536005751,3,4409585400955983988_3500_470_3520_470,1507165536005751,1,FRONT,75,16,1507165536005751.jpg,images/front/4409585400955983988_3500_470_3520_470/1507165536005751.jpg,1920,1280,13,12,0,1,Dawn/Dusk,sunny,location_phx,low,every_5th_front_frame_starting_at_first
4409585400955983988_3500_470_3520_470_1507165536506395,3,4409585400955983988_3500_470_3520_470,1507165536506395,1,FRONT,80,17,1507165536506395.jpg,images/front/4409585400955983988_3500_470_3520_470/1507165536506395.jpg,1920,1280,13,12,0,1,Dawn/Dusk,sunny,location_phx,low,every_5th_front_frame_starting_at_first
4409585400955983988_3500_470_3520_470_1507165537006562,3,4409585400955983988_3500_470_3520_470,1507165537006562,1,FRONT,85,18,1507165537006562.jpg,images/front/4409585400955983988_3500_470_3520_470/1507165537006562.jpg,1920,1280,13,12,0,1,Dawn/Dusk,sunny,location_phx,low,every_5th_front_frame_starting_at_first
4409585400955983988_3500_470_3520_470_1507165537506484,3,4409585400955983988_3500_470_3520_470,1507165537506484,1,FRONT,90,19,1507165537506484.jpg,images/front/4409585400955983988_3500_470_3520_470/1507165537506484.jpg,1920,1280,13,12,0,1,Dawn/Dusk,sunny,location_phx,low,every_5th_front_frame_starting_at_first
4409585400955983988_3500_470_3520_470_1507165538006385,3,4409585400955983988_3500_470_3520_470,1507165538006385,1,FRONT,95,20,1507165538006385.jpg,images/front/4409585400955983988_3500_470_3520_470/1507165538006385.jpg,1920,1280,13,12,0,1,Dawn/Dusk,sunny,location_phx,low,every_5th_front_frame_starting_at_first
4409585400955983988_3500_470_3520_470_1507165538506340,3,4409585400955983988_3500_470_3520_470,1507165538506340,1,FRONT,100,21,1507165538506340.jpg,images/front/4409585400955983988_3500_470_3520_470/1507165538506340.jpg,1920,1280,13,12,0,1,Dawn/Dusk,sunny,location_phx,low,every_5th_front_frame_starting_at_first
4409585400955983988_3500_470_3520_470_1507165539006408,3,4409585400955983988_3500_470_3520_470,1507165539006408,1,FRONT,105,22,1507165539006408.jpg,images/front/4409585400955983988_3500_470_3520_470/1507165539006408.jpg,1920,1280,13,12,0,1,Dawn/Dusk,sunny,location_phx,low,every_5th_front_frame_starting_at_first
4409585400955983988_3500_470_3520_470_1507165539506442,3,4409585400955983988_3500_470_3520_470,1507165539506442,1,FRONT,110,23,1507165539506442.jpg,images/front/4409585400955983988_3500_470_3520_470/1507165539506442.jpg,1920,1280,13,12,0,1,Dawn/Dusk,sunny,location_phx,low,every_5th_front_frame_starting_at_first
4409585400955983988_3500_470_3520_470_1507165540006482,3,4409585400955983988_3500_470_3520_470,1507165540006482,1,FRONT,115,24,1507165540006482.jpg,images/front/4409585400955983988_3500_470_3520_470/1507165540006482.jpg,1920,1280,13,12,0,1,Dawn/Dusk,sunny,location_phx,low,every_5th_front_frame_starting_at_first
4409585400955983988_3500_470_3520_470_1507165540506375,3,4409585400955983988_3500_470_3520_470,1507165540506375,1,FRONT,120,25,1507165540506375.jpg,images/front/4409585400955983988_3500_470_3520_470/1507165540506375.jpg,1920,1280,13,12,0,1,Dawn/Dusk,sunny,location_phx,low,every_5th_front_frame_starting_at_first
4409585400955983988_3500_470_3520_470_1507165541006230,3,4409585400955983988_3500_470_3520_470,1507165541006230,1,FRONT,125,26,1507165541006230.jpg,images/front/4409585400955983988_3500_470_3520_470/1507165541006230.jpg,1920,1280,12,12,0,0,Dawn/Dusk,sunny,location_phx,low,every_5th_front_frame_starting_at_first
4409585400955983988_3500_470_3520_470_1507165541506256,3,4409585400955983988_3500_470_3520_470,1507165541506256,1,FRONT,130,27,1507165541506256.jpg,images/front/4409585400955983988_3500_470_3520_470/1507165541506256.jpg,1920,1280,11,11,0,0,Dawn/Dusk,sunny,location_phx,low,every_5th_front_frame_starting_at_first
4409585400955983988_3500_470_3520_470_1507165542006250,3,4409585400955983988_3500_470_3520_470,1507165542006250,1,FRONT,135,28,1507165542006250.jpg,images/front/4409585400955983988_3500_470_3520_470/1507165542006250.jpg,1920,1280,11,11,0,0,Dawn/Dusk,sunny,location_phx,low,every_5th_front_frame_starting_at_first
4409585400955983988_3500_470_3520_470_1507165542506124,3,4409585400955983988_3500_470_3520_470,1507165542506124,1,FRONT,140,29,1507165542506124.jpg,images/front/4409585400955983988_3500_470_3520_470/1507165542506124.jpg,1920,1280,11,11,0,0,Dawn/Dusk,sunny,location_phx,low,every_5th_front_frame_starting_at_first
4409585400955983988_3500_470_3520_470_1507165543006001,3,4409585400955983988_3500_470_3520_470,1507165543006001,1,FRONT,145,30,1507165543006001.jpg,images/front/4409585400955983988_3500_470_3520_470/1507165543006001.jpg,1920,1280,11,11,0,0,Dawn/Dusk,sunny,location_phx,low,every_5th_front_frame_starting_at_first
4409585400955983988_3500_470_3520_470_1507165543506099,3,4409585400955983988_3500_470_3520_470,1507165543506099,1,FRONT,150,31,1507165543506099.jpg,images/front/4409585400955983988_3500_470_3520_470/1507165543506099.jpg,1920,1280,11,11,0,0,Dawn/Dusk,sunny,location_phx,low,every_5th_front_frame_starting_at_first
4409585400955983988_3500_470_3520_470_1507165544006131,3,4409585400955983988_3500_470_3520_470,1507165544006131,1,FRONT,155,32,1507165544006131.jpg,images/front/4409585400955983988_3500_470_3520_470/1507165544006131.jpg,1920,1280,11,11,0,0,Dawn/Dusk,sunny,location_phx,low,every_5th_front_frame_starting_at_first
4409585400955983988_3500_470_3520_470_1507165544506031,3,4409585400955983988_3500_470_3520_470,1507165544506031,1,FRONT,160,33,1507165544506031.jpg,images/front/4409585400955983988_3500_470_3520_470/1507165544506031.jpg,1920,1280,11,11,0,0,Dawn/Dusk,sunny,location_phx,low,every_5th_front_frame_starting_at_first
4409585400955983988_3500_470_3520_470_1507165545005774,3,4409585400955983988_3500_470_3520_470,1507165545005774,1,FRONT,165,34,1507165545005774.jpg,images/front/4409585400955983988_3500_470_3520_470/1507165545005774.jpg,1920,1280,9,9,0,0,Dawn/Dusk,sunny,location_phx,low,every_5th_front_frame_starting_at_first
4409585400955983988_3500_470_3520_470_1507165545505727,3,4409585400955983988_3500_470_3520_470,1507165545505727,1,FRONT,170,35,1507165545505727.jpg,images/front/4409585400955983988_3500_470_3520_470/1507165545505727.jpg,1920,1280,8,8,0,0,Dawn/Dusk,sunny,location_phx,low,every_5th_front_frame_starting_at_first
4409585400955983988_3500_470_3520_470_1507165546006018,3,4409585400955983988_3500_470_3520_470,1507165546006018,1,FRONT,175,36,1507165546006018.jpg,images/front/4409585400955983988_3500_470_3520_470/1507165546006018.jpg,1920,1280,8,8,0,0,Dawn/Dusk,sunny,location_phx,low,every_5th_front_frame_starting_at_first
4409585400955983988_3500_470_3520_470_1507165546506219,3,4409585400955983988_3500_470_3520_470,1507165546506219,1,FRONT,180,37,1507165546506219.jpg,images/front/4409585400955983988_3500_470_3520_470/1507165546506219.jpg,1920,1280,8,8,0,0,Dawn/Dusk,sunny,location_phx,low,every_5th_front_frame_starting_at_first
4409585400955983988_3500_470_3520_470_1507165547006327,3,4409585400955983988_3500_470_3520_470,1507165547006327,1,FRONT,185,38,1507165547006327.jpg,images/front/4409585400955983988_3500_470_3520_470/1507165547006327.jpg,1920,1280,8,8,0,0,Dawn/Dusk,sunny,location_phx,low,every_5th_front_frame_starting_at_first
4409585400955983988_3500_470_3520_470_1507165547506361,3,4409585400955983988_3500_470_3520_470,1507165547506361,1,FRONT,190,39,1507165547506361.jpg,images/front/4409585400955983988_3500_470_3520_470/1507165547506361.jpg,1920,1280,7,7,0,0,Dawn/Dusk,sunny,location_phx,low,every_5th_front_frame_starting_at_first
4409585400955983988_3500_470_3520_470_1507165548006442,3,4409585400955983988_3500_470_3520_470,1507165548006442,1,FRONT,195,40,1507165548006442.jpg,images/front/4409585400955983988_3500_470_3520_470/1507165548006442.jpg,1920,1280,7,7,0,0,Dawn/Dusk,sunny,location_phx,low,every_5th_front_frame_starting_at_first
9041488218266405018_6454_030_6474_030_1508979389225932,4,9041488218266405018_6454_030_6474_030,1508979389225932,1,FRONT,0,1,1508979389225932.jpg,images/front/9041488218266405018_6454_030_6474_030/1508979389225932.jpg,1920,1280,8,5,1,2,Dawn/Dusk,sunny,location_phx,medium,every_5th_front_frame_starting_at_first
9041488218266405018_6454_030_6474_030_1508979389726068,4,9041488218266405018_6454_030_6474_030,1508979389726068,1,FRONT,5,2,1508979389726068.jpg,images/front/9041488218266405018_6454_030_6474_030/1508979389726068.jpg,1920,1280,7,5,0,2,Dawn/Dusk,sunny,location_phx,medium,every_5th_front_frame_starting_at_first
9041488218266405018_6454_030_6474_030_1508979390226146,4,9041488218266405018_6454_030_6474_030,1508979390226146,1,FRONT,10,3,1508979390226146.jpg,images/front/9041488218266405018_6454_030_6474_030/1508979390226146.jpg,1920,1280,9,6,1,2,Dawn/Dusk,sunny,location_phx,medium,every_5th_front_frame_starting_at_first
9041488218266405018_6454_030_6474_030_1508979390726246,4,9041488218266405018_6454_030_6474_030,1508979390726246,1,FRONT,15,4,1508979390726246.jpg,images/front/9041488218266405018_6454_030_6474_030/1508979390726246.jpg,1920,1280,9,6,1,2,Dawn/Dusk,sunny,location_phx,medium,every_5th_front_frame_starting_at_first
9041488218266405018_6454_030_6474_030_1508979391226230,4,9041488218266405018_6454_030_6474_030,1508979391226230,1,FRONT,20,5,1508979391226230.jpg,images/front/9041488218266405018_6454_030_6474_030/1508979391226230.jpg,1920,1280,8,6,0,2,Dawn/Dusk,sunny,location_phx,medium,every_5th_front_frame_starting_at_first
9041488218266405018_6454_030_6474_030_1508979391726040,4,9041488218266405018_6454_030_6474_030,1508979391726040,1,FRONT,25,6,1508979391726040.jpg,images/front/9041488218266405018_6454_030_6474_030/1508979391726040.jpg,1920,1280,7,5,0,2,Dawn/Dusk,sunny,location_phx,medium,every_5th_front_frame_starting_at_first
9041488218266405018_6454_030_6474_030_1508979392226035,4,9041488218266405018_6454_030_6474_030,1508979392226035,1,FRONT,30,7,1508979392226035.jpg,images/front/9041488218266405018_6454_030_6474_030/1508979392226035.jpg,1920,1280,7,5,0,2,Dawn/Dusk,sunny,location_phx,medium,every_5th_front_frame_starting_at_first
9041488218266405018_6454_030_6474_030_1508979392725896,4,9041488218266405018_6454_030_6474_030,1508979392725896,1,FRONT,35,8,1508979392725896.jpg,images/front/9041488218266405018_6454_030_6474_030/1508979392725896.jpg,1920,1280,8,6,0,2,Dawn/Dusk,sunny,location_phx,medium,every_5th_front_frame_starting_at_first
9041488218266405018_6454_030_6474_030_1508979393225902,4,9041488218266405018_6454_030_6474_030,1508979393225902,1,FRONT,40,9,1508979393225902.jpg,images/front/9041488218266405018_6454_030_6474_030/1508979393225902.jpg,1920,1280,10,8,0,2,Dawn/Dusk,sunny,location_phx,medium,every_5th_front_frame_starting_at_first
9041488218266405018_6454_030_6474_030_1508979393725975,4,9041488218266405018_6454_030_6474_030,1508979393725975,1,FRONT,45,10,1508979393725975.jpg,images/front/9041488218266405018_6454_030_6474_030/1508979393725975.jpg,1920,1280,10,8,0,2,Dawn/Dusk,sunny,location_phx,medium,every_5th_front_frame_starting_at_first
9041488218266405018_6454_030_6474_030_1508979394226030,4,9041488218266405018_6454_030_6474_030,1508979394226030,1,FRONT,50,11,1508979394226030.jpg,images/front/9041488218266405018_6454_030_6474_030/1508979394226030.jpg,1920,1280,14,9,3,2,Dawn/Dusk,sunny,location_phx,medium,every_5th_front_frame_starting_at_first
9041488218266405018_6454_030_6474_030_1508979394726006,4,9041488218266405018_6454_030_6474_030,1508979394726006,1,FRONT,55,12,1508979394726006.jpg,images/front/9041488218266405018_6454_030_6474_030/1508979394726006.jpg,1920,1280,15,9,4,2,Dawn/Dusk,sunny,location_phx,medium,every_5th_front_frame_starting_at_first
9041488218266405018_6454_030_6474_030_1508979395226146,4,9041488218266405018_6454_030_6474_030,1508979395226146,1,FRONT,60,13,1508979395226146.jpg,images/front/9041488218266405018_6454_030_6474_030/1508979395226146.jpg,1920,1280,12,10,0,2,Dawn/Dusk,sunny,location_phx,medium,every_5th_front_frame_starting_at_first
9041488218266405018_6454_030_6474_030_1508979395726400,4,9041488218266405018_6454_030_6474_030,1508979395726400,1,FRONT,65,14,1508979395726400.jpg,images/front/9041488218266405018_6454_030_6474_030/1508979395726400.jpg,1920,1280,12,10,0,2,Dawn/Dusk,sunny,location_phx,medium,every_5th_front_frame_starting_at_first
9041488218266405018_6454_030_6474_030_1508979396226435,4,9041488218266405018_6454_030_6474_030,1508979396226435,1,FRONT,70,15,1508979396226435.jpg,images/front/9041488218266405018_6454_030_6474_030/1508979396226435.jpg,1920,1280,13,10,1,2,Dawn/Dusk,sunny,location_phx,medium,every_5th_front_frame_starting_at_first
9041488218266405018_6454_030_6474_030_1508979396726177,4,9041488218266405018_6454_030_6474_030,1508979396726177,1,FRONT,75,16,1508979396726177.jpg,images/front/9041488218266405018_6454_030_6474_030/1508979396726177.jpg,1920,1280,12,8,2,2,Dawn/Dusk,sunny,location_phx,medium,every_5th_front_frame_starting_at_first
9041488218266405018_6454_030_6474_030_1508979397226001,4,9041488218266405018_6454_030_6474_030,1508979397226001,1,FRONT,80,17,1508979397226001.jpg,images/front/9041488218266405018_6454_030_6474_030/1508979397226001.jpg,1920,1280,13,9,2,2,Dawn/Dusk,sunny,location_phx,medium,every_5th_front_frame_starting_at_first
9041488218266405018_6454_030_6474_030_1508979397726080,4,9041488218266405018_6454_030_6474_030,1508979397726080,1,FRONT,85,18,1508979397726080.jpg,images/front/9041488218266405018_6454_030_6474_030/1508979397726080.jpg,1920,1280,14,9,3,2,Dawn/Dusk,sunny,location_phx,medium,every_5th_front_frame_starting_at_first
9041488218266405018_6454_030_6474_030_1508979398226261,4,9041488218266405018_6454_030_6474_030,1508979398226261,1,FRONT,90,19,1508979398226261.jpg,images/front/9041488218266405018_6454_030_6474_030/1508979398226261.jpg,1920,1280,14,9,4,1,Dawn/Dusk,sunny,location_phx,medium,every_5th_front_frame_starting_at_first
9041488218266405018_6454_030_6474_030_1508979398725885,4,9041488218266405018_6454_030_6474_030,1508979398725885,1,FRONT,95,20,1508979398725885.jpg,images/front/9041488218266405018_6454_030_6474_030/1508979398725885.jpg,1920,1280,13,9,4,0,Dawn/Dusk,sunny,location_phx,medium,every_5th_front_frame_starting_at_first
9041488218266405018_6454_030_6474_030_1508979399225441,4,9041488218266405018_6454_030_6474_030,1508979399225441,1,FRONT,100,21,1508979399225441.jpg,images/front/9041488218266405018_6454_030_6474_030/1508979399225441.jpg,1920,1280,14,9,5,0,Dawn/Dusk,sunny,location_phx,medium,every_5th_front_frame_starting_at_first
9041488218266405018_6454_030_6474_030_1508979399724938,4,9041488218266405018_6454_030_6474_030,1508979399724938,1,FRONT,105,22,1508979399724938.jpg,images/front/9041488218266405018_6454_030_6474_030/1508979399724938.jpg,1920,1280,15,12,3,0,Dawn/Dusk,sunny,location_phx,medium,every_5th_front_frame_starting_at_first
9041488218266405018_6454_030_6474_030_1508979400224290,4,9041488218266405018_6454_030_6474_030,1508979400224290,1,FRONT,110,23,1508979400224290.jpg,images/front/9041488218266405018_6454_030_6474_030/1508979400224290.jpg,1920,1280,15,12,3,0,Dawn/Dusk,sunny,location_phx,medium,every_5th_front_frame_starting_at_first
9041488218266405018_6454_030_6474_030_1508979400723365,4,9041488218266405018_6454_030_6474_030,1508979400723365,1,FRONT,115,24,1508979400723365.jpg,images/front/9041488218266405018_6454_030_6474_030/1508979400723365.jpg,1920,1280,15,12,3,0,Dawn/Dusk,sunny,location_phx,medium,every_5th_front_frame_starting_at_first
9041488218266405018_6454_030_6474_030_1508979401222393,4,9041488218266405018_6454_030_6474_030,1508979401222393,1,FRONT,120,25,1508979401222393.jpg,images/front/9041488218266405018_6454_030_6474_030/1508979401222393.jpg,1920,1280,15,13,2,0,Dawn/Dusk,sunny,location_phx,medium,every_5th_front_frame_starting_at_first
9041488218266405018_6454_030_6474_030_1508979401721541,4,9041488218266405018_6454_030_6474_030,1508979401721541,1,FRONT,125,26,1508979401721541.jpg,images/front/9041488218266405018_6454_030_6474_030/1508979401721541.jpg,1920,1280,16,14,2,0,Dawn/Dusk,sunny,location_phx,medium,every_5th_front_frame_starting_at_first
