global_image_id,canonical_image_key,dataset,partition,experimental_role,source_image_id,source_image_path,output_filename,output_relative_path,output_absolute_path,source_width,source_height,target_width,target_height,nominal_scale,actual_scale_x,actual_scale_y,resized_width,resized_height,padding_left,padding_top,padding_right,padding_bottom,padding_value,interpolation,source_extension,output_extension,png_compression_level,target_box_count,vehicle_count,pedestrian_count,cyclist_count,ignored_box_count,is_negative,output_size_bytes,dimensions_valid,padding_valid,geometry_valid,aspect_ratio_error,aspect_ratio_valid,processing_status
63,kitti_000062,KITTI,train,model_training,000062,data/kitti/raw/training/image_2/000062.png,000062.png,images/kitti/train/000062.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/000062.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,5,4,0,1,1,False,247797,True,True,True,0.004062176165803066,True,created
64,kitti_000063,KITTI,train,model_training,000063,data/kitti/raw/training/image_2/000063.png,000063.png,images/kitti/train/000063.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/000063.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,4,3,1,0,0,False,234805,True,True,True,0.004062176165803066,True,created
65,kitti_000064,KITTI,train,model_training,000064,data/kitti/raw/training/image_2/000064.png,000064.png,images/kitti/train/000064.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/000064.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,4,4,0,0,2,False,244212,True,True,True,0.004062176165803066,True,created
66,kitti_000065,KITTI,val,in_domain_validation,000065,data/kitti/raw/training/image_2/000065.png,000065.png,images/kitti/val/000065.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/val/000065.png,1238,374,640,640,0.5169628432956381,0.5169628432956381,0.516042780748663,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,6,0,6,0,3,False,228202,True,True,True,0.005901748358316361,True,created
67,kitti_000066,KITTI,train,model_training,000066,data/kitti/raw/training/image_2/000066.png,000066.png,images/kitti/train/000066.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/000066.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,2,2,0,0,3,False,241761,True,True,True,0.004062176165803066,True,created
68,kitti_000067,KITTI,train,model_training,000067,data/kitti/raw/training/image_2/000067.png,000067.png,images/kitti/train/000067.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/000067.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,6,6,0,0,3,False,239874,True,True,True,0.004062176165803066,True,created
69,kitti_000068,KITTI,train,model_training,000068,data/kitti/raw/training/image_2/000068.png,000068.png,images/kitti/train/000068.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/000068.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,12,10,0,2,0,False,249469,True,True,True,0.004062176165803066,True,created
70,kitti_000069,KITTI,train,model_training,000069,data/kitti/raw/training/image_2/000069.png,000069.png,images/kitti/train/000069.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/000069.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,2,2,0,0,3,False,252807,True,True,True,0.004062176165803066,True,created
71,kitti_000070,KITTI,train,model_training,000070,data/kitti/raw/training/image_2/000070.png,000070.png,images/kitti/train/000070.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/000070.png,1224,370,640,640,0.5228758169934641,0.5228758169934641,0.5216216216216216,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,1,0,1,0,0,False,269351,True,True,True,0.00795406805769483,True,created
72,kitti_000071,KITTI,train,model_training,000071,data/kitti/raw/training/image_2/000071.png,000071.png,images/kitti/train/000071.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/000071.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,1,1,0,0,2,False,240352,True,True,True,0.004062176165803066,True,created
73,kitti_000072,KITTI,train,model_training,000072,data/kitti/raw/training/image_2/000072.png,000072.png,images/kitti/train/000072.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/000072.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,3,3,0,0,1,False,239457,True,True,True,0.004062176165803066,True,created
74,kitti_000073,KITTI,train,model_training,000073,data/kitti/raw/training/image_2/000073.png,000073.png,images/kitti/train/000073.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/000073.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,7,0,5,2,1,False,239845,True,True,True,0.004062176165803066,True,created
75,kitti_000074,KITTI,train,model_training,000074,data/kitti/raw/training/image_2/000074.png,000074.png,images/kitti/train/000074.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/000074.png,1224,370,640,640,0.5228758169934641,0.5228758169934641,0.5216216216216216,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,3,0,3,0,2,False,250431,True,True,True,0.00795406805769483,True,created
76,kitti_000075,KITTI,train,model_training,000075,data/kitti/raw/training/image_2/000075.png,000075.png,images/kitti/train/000075.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/000075.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,5,5,0,0,2,False,266875,True,True,True,0.004062176165803066,True,created
77,kitti_000076,KITTI,train,model_training,000076,data/kitti/raw/training/image_2/000076.png,000076.png,images/kitti/train/000076.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/000076.png,1238,374,640,640,0.5169628432956381,0.5169628432956381,0.516042780748663,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,9,0,8,1,1,False,228730,True,True,True,0.005901748358316361,True,created
78,kitti_000077,KITTI,train,model_training,000077,data/kitti/raw/training/image_2/000077.png,000077.png,images/kitti/train/000077.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/000077.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,1,1,0,0,2,False,253592,True,True,True,0.004062176165803066,True,created
79,kitti_000078,KITTI,val,in_domain_validation,000078,data/kitti/raw/training/image_2/000078.png,000078.png,images/kitti/val/000078.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/val/000078.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,4,4,0,0,2,False,243669,True,True,True,0.004062176165803066,True,created
80,kitti_000079,KITTI,train,model_training,000079,data/kitti/raw/training/image_2/000079.png,000079.png,images/kitti/train/000079.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/000079.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,6,6,0,0,4,False,238135,True,True,True,0.004062176165803066,True,created
81,kitti_000080,KITTI,val,in_domain_validation,000080,data/kitti/raw/training/image_2/000080.png,000080.png,images/kitti/val/000080.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/val/000080.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,4,4,0,0,1,False,240971,True,True,True,0.004062176165803066,True,created
82,kitti_000081,KITTI,train,model_training,000081,data/kitti/raw/training/image_2/000081.png,000081.png,images/kitti/train/000081.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/000081.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,2,2,0,0,5,False,219873,True,True,True,0.004062176165803066,True,created
83,kitti_000082,KITTI,train,model_training,000082,data/kitti/raw/training/image_2/000082.png,000082.png,images/kitti/train/000082.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/000082.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,2,2,0,0,1,False,243947,True,True,True,0.004062176165803066,True,created
84,kitti_000083,KITTI,val,in_domain_validation,000083,data/kitti/raw/training/image_2/000083.png,000083.png,images/kitti/val/000083.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/val/000083.png,1238,374,640,640,0.5169628432956381,0.5169628432956381,0.516042780748663,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,6,6,0,0,0,False,249408,True,True,True,0.005901748358316361,True,created
85,kitti_000084,KITTI,train,model_training,000084,data/kitti/raw/training/image_2/000084.png,000084.png,images/kitti/train/000084.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/000084.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,2,2,0,0,0,False,267077,True,True,True,0.004062176165803066,True,created
86,kitti_000085,KITTI,train,model_training,000085,data/kitti/raw/training/image_2/000085.png,000085.png,images/kitti/train/000085.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/000085.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,4,2,1,1,2,False,248575,True,True,True,0.004062176165803066,True,created
87,kitti_000086,KITTI,val,in_domain_validation,000086,data/kitti/raw/training/image_2/000086.png,000086.png,images/kitti/val/000086.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/val/000086.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,7,7,0,0,1,False,252857,True,True,True,0.004062176165803066,True,created
88,kitti_000087,KITTI,train,model_training,000087,data/kitti/raw/training/image_2/000087.png,000087.png,images/kitti/train/000087.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/000087.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,6,5,1,0,5,False,260605,True,True,True,0.004062176165803066,True,created
89,kitti_000088,KITTI,train,model_training,000088,data/kitti/raw/training/image_2/000088.png,000088.png,images/kitti/train/000088.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/000088.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,1,1,0,0,4,False,284728,True,True,True,0.004062176165803066,True,created
90,kitti_000089,KITTI,train,model_training,000089,data/kitti/raw/training/image_2/000089.png,000089.png,images/kitti/train/000089.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/000089.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,6,6,0,0,0,False,233706,True,True,True,0.004062176165803066,True,created
91,kitti_000090,KITTI,train,model_training,000090,data/kitti/raw/training/image_2/000090.png,000090.png,images/kitti/train/000090.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/000090.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,1,1,0,0,0,False,266902,True,True,True,0.004062176165803066,True,created
92,kitti_000091,KITTI,train,model_training,000091,data/kitti/raw/training/image_2/000091.png,000091.png,images/kitti/train/000091.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/000091.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,2,1,0,1,4,False,214593,True,True,True,0.004062176165803066,True,created
93,kitti_000092,KITTI,val,in_domain_validation,000092,data/kitti/raw/training/image_2/000092.png,000092.png,images/kitti/val/000092.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/val/000092.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,6,6,0,0,1,False,242931,True,True,True,0.004062176165803066,True,created
94,kitti_000093,KITTI,train,model_training,000093,data/kitti/raw/training/image_2/000093.png,000093.png,images/kitti/train/000093.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/000093.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,6,6,0,0,2,False,249079,True,True,True,0.004062176165803066,True,created
95,kitti_000094,KITTI,train,model_training,000094,data/kitti/raw/training/image_2/000094.png,000094.png,images/kitti/train/000094.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/000094.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,1,1,0,0,0,False,228549,True,True,True,0.004062176165803066,True,created
96,kitti_000095,KITTI,train,model_training,000095,data/kitti/raw/training/image_2/000095.png,000095.png,images/kitti/train/000095.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/000095.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,15,15,0,0,0,False,249647,True,True,True,0.004062176165803066,True,created
97,kitti_000096,KITTI,train,model_training,000096,data/kitti/raw/training/image_2/000096.png,000096.png,images/kitti/train/000096.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/000096.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,5,5,0,0,4,False,224300,True,True,True,0.004062176165803066,True,created
98,kitti_000097,KITTI,val,in_domain_validation,000097,data/kitti/raw/training/image_2/000097.png,000097.png,images/kitti/val/000097.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/val/000097.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,2,2,0,0,6,False,256891,True,True,True,0.004062176165803066,True,created
99,kitti_000098,KITTI,val,in_domain_validation,000098,data/kitti/raw/training/image_2/000098.png,000098.png,images/kitti/val/000098.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/val/000098.png,1241,376,640,640,0.515713134568896,0.515713134568896,0.5159574468085106,640,194,0,223,0,223,114,opencv_inter_area,.png,.png,3,5,5,0,0,3,False,179380,True,True,True,0.0015628427286689117,True,created
100,kitti_000099,KITTI,val,in_domain_validation,000099,data/kitti/raw/training/image_2/000099.png,000099.png,images/kitti/val/000099.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/val/000099.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,10,10,0,0,4,False,255733,True,True,True,0.004062176165803066,True,created
