image_id,split,image_width,image_height,original_annotation_count,target_box_count,ignored_box_count,vehicle_count,pedestrian_count,cyclist_count,contains_vehicle,contains_pedestrian,contains_cyclist,target_empty,ignored_only,presence_signature,density_group,stratification_group
000252,train,1242,375,4,4,0,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
000253,train,1242,375,4,3,1,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000254,train,1242,375,11,11,0,9,0,2,True,False,True,False,False,V1_P0_C1,high,V1_P0_C1__high
000255,val,1242,375,2,2,0,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000256,train,1242,375,6,3,3,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000257,train,1242,375,6,2,4,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000258,train,1242,375,5,5,0,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
000259,train,1238,374,5,4,1,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
000260,train,1242,375,4,2,2,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000261,train,1242,375,7,4,3,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
000262,val,1242,375,9,7,2,7,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
000263,train,1224,370,1,1,0,0,1,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
000264,train,1242,375,18,17,1,16,1,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
000265,train,1242,375,12,5,7,0,2,3,False,True,True,False,False,V0_P1_C1,medium,V0_P1_C1__medium
000266,train,1242,375,14,11,3,7,2,2,True,True,True,False,False,V1_P1_C1,high,V1_P1_C1__high
000267,train,1242,375,6,3,3,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000268,train,1242,375,6,3,3,2,0,1,True,False,True,False,False,V1_P0_C1,low,V1_P0_C1__low
000269,train,1242,375,8,7,1,7,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
000270,train,1242,375,7,3,4,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000271,val,1242,375,7,5,2,4,0,1,True,False,True,False,False,V1_P0_C1,medium,V1_P0_C1__medium
000272,train,1242,375,3,1,2,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000273,train,1242,375,17,14,3,13,1,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
000274,val,1242,375,16,14,2,12,1,1,True,True,True,False,False,V1_P1_C1,high,V1_P1_C1__high
000275,val,1242,375,10,9,1,6,3,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
000276,train,1242,375,5,5,0,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
000277,train,1242,375,17,10,7,1,8,1,True,True,True,False,False,V1_P1_C1,high,V1_P1_C1__high
000278,train,1242,375,2,2,0,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000279,train,1242,375,8,7,1,7,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
000280,train,1242,375,2,2,0,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000281,train,1242,375,7,3,4,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000282,train,1242,375,4,2,2,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000283,train,1242,375,3,3,0,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000284,train,1242,375,10,9,1,9,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
000285,val,1242,375,14,14,0,14,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
000286,val,1242,375,13,12,1,11,1,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
000287,train,1242,375,4,2,2,0,2,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
000288,train,1224,370,1,1,0,0,1,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
000289,val,1241,376,3,3,0,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000290,train,1224,370,1,1,0,0,1,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
000291,train,1242,375,6,4,2,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
000292,train,1242,375,4,2,2,1,1,0,True,True,False,False,False,V1_P1_C0,low,V1_P1_C0__low
000293,val,1242,375,3,3,0,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000294,train,1224,370,1,1,0,0,1,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
000295,val,1242,375,8,3,5,2,0,1,True,False,True,False,False,V1_P0_C1,low,V1_P0_C1__low
000296,train,1242,375,9,5,4,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
000297,train,1242,375,9,6,3,6,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
000298,val,1224,370,1,1,0,0,1,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
000299,train,1242,375,2,1,1,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000300,train,1242,375,6,2,4,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000301,val,1241,376,7,7,0,7,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
000302,train,1238,374,4,3,1,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000303,train,1242,375,9,7,2,3,4,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
000304,val,1242,375,2,1,1,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000305,train,1238,374,6,5,1,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
000306,val,1242,375,7,3,4,2,0,1,True,False,True,False,False,V1_P0_C1,low,V1_P0_C1__low
000307,train,1242,375,7,4,3,2,0,2,True,False,True,False,False,V1_P0_C1,medium,V1_P0_C1__medium
000308,train,1224,370,10,5,5,2,2,1,True,True,True,False,False,V1_P1_C1,medium,V1_P1_C1__medium
000309,train,1242,375,5,4,1,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
000310,train,1242,375,12,10,2,9,0,1,True,False,True,False,False,V1_P0_C1,high,V1_P0_C1__high
000311,train,1242,375,11,10,1,7,3,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
000312,train,1242,375,6,5,1,4,1,0,True,True,False,False,False,V1_P1_C0,medium,V1_P1_C0__medium
000313,train,1242,375,7,1,6,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000314,train,1242,375,7,4,3,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
000315,train,1242,375,4,3,1,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000316,train,1242,375,12,12,0,11,1,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
000317,train,1224,370,14,10,4,0,6,4,False,True,True,False,False,V0_P1_C1,high,V0_P1_C1__high
000318,val,1242,375,7,5,2,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
000319,train,1242,375,4,4,0,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
000320,train,1242,375,7,5,2,4,0,1,True,False,True,False,False,V1_P0_C1,medium,V1_P0_C1__medium
000321,train,1242,375,5,4,1,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
000322,train,1242,375,3,2,1,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000323,train,1242,375,7,6,1,6,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
000324,val,1224,370,1,1,0,0,1,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
000325,train,1242,375,8,8,0,7,0,1,True,False,True,False,False,V1_P0_C1,high,V1_P0_C1__high
000326,train,1242,375,5,2,3,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000327,train,1224,370,1,1,0,0,1,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
000328,train,1242,375,11,11,0,10,0,1,True,False,True,False,False,V1_P0_C1,high,V1_P0_C1__high
000329,val,1242,375,8,3,5,2,1,0,True,True,False,False,False,V1_P1_C0,low,V1_P1_C0__low
000330,train,1242,375,10,10,0,9,1,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
000331,train,1242,375,3,3,0,2,0,1,True,False,True,False,False,V1_P0_C1,low,V1_P0_C1__low
000332,val,1238,374,13,12,1,1,11,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
000333,train,1224,370,6,4,2,3,0,1,True,False,True,False,False,V1_P0_C1,medium,V1_P0_C1__medium
000334,train,1242,375,3,2,1,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000335,train,1242,375,8,7,1,6,0,1,True,False,True,False,False,V1_P0_C1,high,V1_P0_C1__high
000336,val,1238,374,16,13,3,3,10,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
000337,train,1224,370,1,1,0,0,1,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
000338,train,1224,370,9,8,1,8,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
000339,train,1242,375,14,11,3,9,1,1,True,True,True,False,False,V1_P1_C1,high,V1_P1_C1__high
000340,train,1242,375,7,4,3,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
000341,train,1238,374,9,7,2,1,6,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
000342,train,1242,375,9,4,5,0,4,0,False,True,False,False,False,V0_P1_C0,medium,V0_P1_C0__medium
000343,train,1242,375,6,4,2,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
000344,train,1242,375,7,5,2,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
000345,train,1241,376,7,6,1,6,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
000346,train,1242,375,12,9,3,9,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
000347,val,1242,375,6,4,2,2,0,2,True,False,True,False,False,V1_P0_C1,medium,V1_P0_C1__medium
000348,train,1242,375,10,10,0,9,1,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
000349,train,1242,375,4,3,1,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000350,val,1242,375,12,9,3,9,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
000351,train,1241,376,9,8,1,8,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
000352,val,1242,375,12,11,1,11,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
000353,train,1242,375,2,2,0,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000354,train,1242,375,10,6,4,5,0,1,True,False,True,False,False,V1_P0_C1,medium,V1_P0_C1__medium
000355,train,1242,375,4,3,1,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000356,train,1242,375,10,8,2,8,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
000357,train,1241,376,11,10,1,10,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
000358,val,1242,375,6,4,2,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
000359,train,1242,375,8,3,5,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000360,train,1242,375,6,5,1,4,0,1,True,False,True,False,False,V1_P0_C1,medium,V1_P0_C1__medium
000361,val,1242,375,12,7,5,7,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
000362,train,1242,375,14,10,4,8,0,2,True,False,True,False,False,V1_P0_C1,high,V1_P0_C1__high
000363,train,1242,375,7,4,3,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
000364,train,1242,375,6,3,3,0,3,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
000365,train,1224,370,1,1,0,0,1,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
000366,train,1224,370,10,6,4,2,2,2,True,True,True,False,False,V1_P1_C1,medium,V1_P1_C1__medium
000367,train,1242,375,5,1,4,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000368,train,1224,370,1,1,0,0,1,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
000369,train,1241,376,15,13,2,13,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
000370,train,1242,375,9,9,0,9,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
000371,val,1242,375,13,12,1,11,1,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
000372,train,1242,375,7,3,4,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000373,train,1242,375,6,5,1,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
000374,train,1242,375,7,5,2,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
000375,val,1238,374,3,1,2,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000376,val,1242,375,7,4,3,3,0,1,True,False,True,False,False,V1_P0_C1,medium,V1_P0_C1__medium
000377,train,1242,375,7,5,2,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
000378,train,1242,375,4,3,1,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000379,train,1242,375,7,4,3,3,0,1,True,False,True,False,False,V1_P0_C1,medium,V1_P0_C1__medium
000380,train,1242,375,11,9,2,6,2,1,True,True,True,False,False,V1_P1_C1,high,V1_P1_C1__high
000381,train,1224,370,1,1,0,0,1,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
000382,train,1242,375,9,8,1,7,0,1,True,False,True,False,False,V1_P0_C1,high,V1_P0_C1__high
000383,val,1224,370,13,12,1,3,6,3,True,True,True,False,False,V1_P1_C1,high,V1_P1_C1__high
000384,train,1224,370,17,16,1,4,12,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
000385,val,1242,375,8,5,3,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
000386,train,1241,376,9,9,0,9,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
000387,train,1242,375,5,4,1,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
000388,train,1242,375,4,2,2,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000389,train,1242,375,9,9,0,9,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
000390,train,1242,375,2,2,0,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000391,train,1241,376,6,4,2,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
000392,val,1242,375,15,11,4,11,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
000393,train,1242,375,12,9,3,9,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
000394,train,1242,375,9,3,6,2,1,0,True,True,False,False,False,V1_P1_C0,low,V1_P1_C0__low
000395,val,1242,375,14,12,2,12,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
000396,val,1242,375,2,2,0,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000397,val,1242,375,16,7,9,6,1,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
000398,train,1224,370,1,1,0,0,1,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
000399,train,1242,375,4,3,1,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000400,train,1242,375,7,5,2,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
000401,train,1242,375,11,10,1,7,3,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
000402,train,1242,375,7,4,3,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
000403,val,1242,375,8,5,3,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
000404,train,1241,376,13,12,1,12,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
000405,val,1242,375,9,6,3,6,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
000406,train,1242,375,2,1,1,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000407,train,1224,370,1,1,0,0,1,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
000408,train,1242,375,9,8,1,7,0,1,True,False,True,False,False,V1_P0_C1,high,V1_P0_C1__high
000409,train,1242,375,3,3,0,2,0,1,True,False,True,False,False,V1_P0_C1,low,V1_P0_C1__low
000410,train,1242,375,8,7,1,7,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
000411,train,1242,375,3,2,1,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000412,train,1242,375,8,7,1,3,4,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
000413,train,1242,375,6,3,3,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000414,train,1242,375,1,1,0,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000415,train,1242,375,13,11,2,11,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
000416,train,1242,375,4,2,2,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000417,train,1242,375,11,2,9,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000418,val,1242,375,5,3,2,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000419,train,1241,376,3,3,0,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000420,train,1242,375,5,5,0,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
000421,val,1242,375,9,7,2,7,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
000422,train,1238,374,9,8,1,1,6,1,True,True,True,False,False,V1_P1_C1,high,V1_P1_C1__high
000423,train,1242,375,15,14,1,13,1,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
000424,train,1242,375,15,8,7,7,0,1,True,False,True,False,False,V1_P0_C1,high,V1_P0_C1__high
000425,train,1242,375,15,7,8,7,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
000426,train,1242,375,7,4,3,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
000427,val,1241,376,11,7,4,7,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
000428,train,1224,370,6,4,2,1,3,0,True,True,False,False,False,V1_P1_C0,medium,V1_P1_C0__medium
000429,train,1242,375,12,10,2,10,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
000430,train,1242,375,6,4,2,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
000431,val,1242,375,7,2,5,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000432,train,1242,375,16,15,1,15,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
000433,train,1242,375,7,4,3,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
000434,train,1242,375,1,1,0,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000435,train,1242,375,5,5,0,4,0,1,True,False,True,False,False,V1_P0_C1,medium,V1_P0_C1__medium
000436,val,1242,375,13,11,2,8,3,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
000437,train,1242,375,3,2,1,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000438,train,1242,375,6,2,4,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000439,train,1224,370,9,7,2,7,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
000440,train,1242,375,8,2,6,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000441,train,1242,375,13,7,6,7,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
000442,train,1242,375,12,7,5,6,1,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
000443,train,1242,375,11,8,3,8,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
000444,train,1242,375,2,1,1,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000445,train,1242,375,18,17,1,16,1,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
000446,train,1242,375,3,2,1,1,0,1,True,False,True,False,False,V1_P0_C1,low,V1_P0_C1__low
000447,train,1242,375,8,6,2,6,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
000448,train,1224,370,10,7,3,2,2,3,True,True,True,False,False,V1_P1_C1,high,V1_P1_C1__high
000449,train,1242,375,10,6,4,5,0,1,True,False,True,False,False,V1_P0_C1,medium,V1_P0_C1__medium
000450,train,1242,375,4,3,1,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000451,train,1242,375,3,2,1,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000452,train,1242,375,8,3,5,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000453,val,1224,370,8,5,3,4,0,1,True,False,True,False,False,V1_P0_C1,medium,V1_P0_C1__medium
000454,train,1242,375,5,3,2,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000455,val,1242,375,10,8,2,8,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
000456,train,1242,375,3,2,1,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000457,train,1242,375,4,3,1,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000458,train,1242,375,5,5,0,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
000459,train,1242,375,5,4,1,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
000460,train,1224,370,7,5,2,1,2,2,True,True,True,False,False,V1_P1_C1,medium,V1_P1_C1__medium
000461,train,1242,375,9,3,6,2,0,1,True,False,True,False,False,V1_P0_C1,low,V1_P0_C1__low
000462,train,1242,375,13,12,1,8,4,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
000463,val,1242,375,10,9,1,8,0,1,True,False,True,False,False,V1_P0_C1,high,V1_P0_C1__high
000464,train,1242,375,7,7,0,3,3,1,True,True,True,False,False,V1_P1_C1,high,V1_P1_C1__high
000465,train,1224,370,1,1,0,0,1,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
000466,train,1242,375,4,3,1,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000467,train,1242,375,2,1,1,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000468,train,1242,375,9,5,4,4,0,1,True,False,True,False,False,V1_P0_C1,medium,V1_P0_C1__medium
000469,train,1224,370,18,13,5,1,12,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
000470,train,1242,375,17,10,7,10,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
000471,val,1242,375,11,9,2,7,1,1,True,True,True,False,False,V1_P1_C1,high,V1_P1_C1__high
000472,val,1242,375,8,7,1,6,1,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
000473,train,1242,375,3,1,2,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000474,train,1242,375,5,2,3,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000475,train,1242,375,11,8,3,8,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
000476,train,1242,375,3,1,2,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000477,train,1224,370,1,1,0,0,1,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
000478,train,1238,374,5,4,1,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
000479,train,1242,375,8,5,3,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
000480,train,1242,375,8,4,4,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
000481,train,1242,375,6,3,3,2,0,1,True,False,True,False,False,V1_P0_C1,low,V1_P0_C1__low
000482,train,1242,375,4,2,2,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
000483,val,1242,375,11,9,2,9,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
000484,train,1242,375,9,7,2,6,1,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
000485,train,1242,375,7,4,3,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
